# Broken Arrow Realism Overhaul - vraies stats (données v1). Fichier généré par le mod à chaque version : pour changer une valeur, utiliser les fichiers *_override.csv du dossier parent.
Option;Id;Name;GroundRange;MuzzleVelocity;MaxSpeed;BurnTime;MaxSeekerDistance;Damage;LowAltRange;PenetrationAtMinRange;PenetrationAtGroundRange;MinimalRange;Acceleration;PreventReloadWhileTracked;HighAltRange;IgnoreCover;TargetType;HealthAOERadius;DispersionHorizontalRadius;DispersionVerticalRadius;ResupplyTime;NonSeadProjectileRangeOverride;SeadProjectileRangeOverride;TopArmorAttack;RadioFuseDistance;SmokeRadius
;465;Missile AA AIM9 Ground;;;;13;9000;;9000;;;;;;9000;;;;;;;;;;
;603;Missile AA AMRAAM ER Ground;;;;15;;;9000;;;;;;9000;;;;;;;;;;
;601;Missile AA Mistral3 Vehicles;;;930;11;8000;;8000;;;;465;;8000;;;;;;;;;;
;138;Missile AA S300V Small;;;1700;8;9000;;9000;;;;850;;9000;;Helicopter, Aircraft, Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;225;9000;9000;;
;211;Missile AA S300V Big;;;2600;6;9000;;9000;;;;1300;;9000;;Helicopter, Aircraft, Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;450;9000;9000;;
;154;Missile AA Patriot PAC2;;;1190;10;9000;;9000;;;;600;;9000;;Helicopter, Aircraft, Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;225;9000;9000;;
;216;Missile AA S350 9M96;;;900;12;;20;9000;;;1000;;;9000;;Helicopter, Aircraft, Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;50;9000;9000;;
;217;Missile AA S350 S400 9M96M;;;1000;11;;20;9000;;;1000;;;9000;;Helicopter, Aircraft, Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;50;9000;9000;;
;220;Missile AA S400 Big;;;1190;10;;;9000;;;2000;600;;9000;;Helicopter, Aircraft, Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;150;9000;9000;;
OPTION_S400_ANTIMISSILE;220;Missile AA S400 Big;;;;;;;;;;;;;;;Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;;;;;
OPTION_S400_ANTIMISSILE;217;Missile AA S350 S400 9M96M;;;;;;;;;;;;;;;Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;;;;;
;225;Missile AA BUK M2;;;1230;10;9000;;9000;;;3000;620;;9000;;Helicopter, Aircraft, Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;195;9000;9000;;
;263;Missile AA Patriot PAC3;;;;9;;20;9000;;;;;;9000;;Helicopter, Aircraft, Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;60;9000;9000;;
;497;Missile AA Patriot PAC3MSE;;;;9;;20;9000;;;;;;9000;;Helicopter, Aircraft, Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;75;9000;9000;;
;547;Missile AA S300PM Base;;;2000;7;9000;;9000;;;3000;1000;;9000;;Helicopter, Aircraft, Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;225;9000;9000;;
;548;Missile AA S300PM Long;;;1900;7;9000;;9000;;;3000;950;;9000;;Helicopter, Aircraft, Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;225;9000;9000;;
;618;Missile AA IRIST SLM;;;1000;11;;20;9000;;;;;;9000;;Helicopter, Aircraft, Projectile, SEADMissile, CruiseMissile, BallisticMissile;;;;110;9000;9000;;
;13;Missile AT Hellfire Longbow;8000;;425;21;;24;;;;;210;;;;;;;;;;;;
;17;Rocket 70 Hydra Pod;8000;;;;;25;;;;500;;;;;;;;;;;;;
;45;Rocket 70 Hydra APKWS Pod;5000;;;;;25;;;;1100;;;;;;;;;;;;;
;10;Round 30 M230 HEDP Heli T3;4000;;;;;;;;;;;;;;;;;;;;;;
;164;Missile AT Hellfire;8000;;425;21;8000;24;;;;;210;;;;;;;;;;;;
;83;Missile AT Vikhr;9000;;610;17;9000;24;;1000;1000;;300;;;;;;;;;;;;
;81;Rocket 80 S8 Pod;4000;;;;;23;;400;400;1300;;;;;;;;;;;;;
;85;Rocket 122 S13 Pod;4000;;;;;45;;;;1100;;;;;;;;;;;;;
;564;Round 30 2A42 T3 AP Heli;2000;;;;;;;;;;;;;;;;;;;;;;
;563;Round 30 2A42 T3 HE Heli;4000;;;;;;2500;;;;;;;;;;;;;;;;
;397;Missile ARM AGM122 Heli;9000;;780;14;9000;;;;;;390;;;;;;;;;;;;
;580;Rocket 127 Zuni Pod;8000;;;;;20;;;;;;;;;;;;;;;;;
;80;Missile AT Kokon;6000;;345;20;6000;24;;650;650;400;170;;;;;;;;;;;;
;399;Missile AA R60 Heli;;;840;12;8000;;8000;;;;420;;8000;;;;;;;;;;
;918;Rocket 240 S24 Heli;3000;;;;;45;;;;;;;;;;;;;;;;;
;269;Rocket 70 DAGR Pod;5000;;;;;25;;;;1500;;;;;;;;;;;;;
;513;Bullet 12.7x99 Minigun Heli;1800;;;;;;;;;;;;;;;;;;;;;;
;456;Missile AT Hellfire JAGM;8000;;425;21;;24;;;;;;;;;;;;;;;;;
;449;Missile AT LMUR HE;9000;;230;42;;45;;;;;115;;;;;;;;;;;;
;726;Rocket 80 S8L Pod;6000;;;;;45;;;;;;;;;;16;;;;;;;
;437;Round 23x115 GSh23L Mixed Heli Pod;2000;;;;;;2000;;;;;;;;;;;;;;;;
;479;Bullet 12.7x99 Gunpod;1800;;;;;;;;;;;;;;;;;;;;;;
;379;Round 30 2A42 T1 AP Ka29;2000;;;;;;;;;;;;;;;;;;;;;;
;378;Round 30 2A42 T1 HE Ka29;4000;;;;;;2500;;;;;;;;;;;;;;;;
;604;Round 20x102 NC621 Mixed Heli Pod;2000;;;;;;2000;;;;;;;;;;;;;;;;
;90;Round 30 GSh301 Mixed;1800;;;;;;800;;;;;;800;;;;;;;;;;
;158;Missile A2A R73 Plane;;;850;13;9000;;9000;;;;;;9000;;;;;;;;;;
;159;Missile A2A R77 Plane;;;1360;9;;;9000;;;;;;9000;;;;;;;;;;
;312;Missile A2A R37 Plane;;;2040;7;;;9000;;;;;;9000;;;;;;;;;;
;315;Missile ARM Kh58UShK Plane;9000;;1220;10;9000;;;;;;;;;;;;;;;;;;
;321;Bomb 500kg PBK500U Smart Cluster ;9000;;;;;;;;;;;;;;;;;;;;;;
;318;Missile AGM Kh38ML Plane;9000;;;15;9000;45;;;;;;;;;Ground, Infantry, Vehicle, Ship;20;;;;;;;
;477;Missile Cruise Kh59MK2 Cluster;9000;;;32;;;;;;;;;;;;;;;;;;;
;271;Missile ARM Kh31 Plane;9000;;;10;9000;;;;;;;;;;;;;;;;;;
;316;Missile Cruise Kh59MK Cluster;9000;;;32;;;;;;;;;;;;;;;;;;;
;310;Missile A2A R27ET Plane;;;;15;9000;;9000;;;;;;9000;;;;;;;;;;
;295;Round 20 M61 HE Planes;1500;;;;;;;;;;;;;;;;;;;;;;
;285;Missile A2A AIM7M Plane;;;1360;9;9000;;9000;;;;;;9000;;;;;;;;;;
;59;Missile A2A AIM9 Plane;;;850;13;9000;;9000;;;;;;9000;;;;;;;;;;
;89;Missile A2A AMRAAM Plane;;;1360;9;;;9000;;;;680;;9000;;;;;;;;;;
;296;Bomb 454kg JSOW Smart Cluster;9000;;;;;;;;;;;;;;;;;;;;;;
;297;Bomb 93kg GBU53 SDBII;9000;;;;;;;;;;;;;;;;;;;;;;
;291;Bomb 907kg GBU56;9000;;;;;;;;;;;;;;;;;;;;;;
;288;Bomb 225kg GBU54;9000;;;;;;;;;;;;;;;;;;;;;;
;147;Missile AGM AGM65H Plane;9000;;320;31;9000;25;;;;;;;;;39;15;;;;;;;
;298;Missile ARM AGM88 HARM Plane;9000;;990;12;9000;;;;;;;;;;;;;;;;;;
OPTION_RAYON_BOMBES_REEL;287;Bomb 907kg Mk84;;;;;;;;;;;;;;;;120;;;;;;;
OPTION_RAYON_BOMBES_REEL;291;Bomb 907kg GBU56;;;;;;;;;;;;;;;;120;;;;;;;
;302;Missile Cruise JASSM;9000;;;32;;;;;;;;;;;;;;;;;;;
;294;Rocket 70 Hydra Pod Plane;8000;;;;;25;;;;;;;;;;14;;;;;;;
;145;Rocket 127 Zuni Pod Plane;8000;;;;;20;;;;;;;;;;;;;;;;;
;533;Missile A2A AIM174 Plane;;;1190;10;;;9000;;;;;;9000;;;;;;;;;;
;290;Bomb 454kg GBU55;9000;;;;;;;;;;;;;;;;;;;;;;
;478;Missile Cruise AGM84 SLAMER;9000;;238;40;;;;;;;;;;;;;;;;;;;
;305;Round 25 GAU22 F35;1500;;;;;;;;;;;;;;;;;;;;;;
;502;Missile Cruise JSM;9000;;316;31;;;;;;;;;;;;;;;;;;;
;531;Missile A2A AIM260 Plane;;;1700;8;;;9000;;;;;;9000;;;;;;;;;;
;165;Missile A2A R60 Plane;;;840;12;8000;;8000;;;;;;8000;;;;;;;;;;
;317;Missile AGM Kh25ML Plane;9000;;;17;9000;30;;;;;;;;;39;20;;;;;;;
;733;Missile AGM Kh25ML Heli;9000;;600;17;9000;30;;;;;;;;;39;20;;;;;;;
;313;Rocket 80 S8 Pod Plane;4000;;;;;23;;400;400;;;;;;;;;;;;;;
;148;Rocket 122 S13 Pod Plane;3000;;;;;25;;;;;;;;;;;;;;;;;
;314;Rocket 340 S25 Plane;3000;;;;;45;;;;;;;;;;;;;;;;;
;330;Round 23x115 GSh6_23 Mixed;1500;;;;;;;;;;;;;;;;;;;;;;
;91;Missile AGM Kh29ML Plane;9000;;;17;9000;45;;;;;;;;;39;;;;;;;;
;311;Missile A2A R27ER Plane;;;;14;9000;;9000;;;;;;9000;;;;;;;;;;
;460;Missile Cruise Kh35U;9000;;;32;;;;;;;;;;;;;;;;;;;
;309;Missile A2A R27T Plane ;;;;17;9000;;9000;;;;;;9000;;;;;;;;;;
;917;Rocket 240 S24 Plane ;3000;;;;;45;;;;;;;;;;;;;;;;;
;333;Round 23x115 GSh23L Planes Mixed;1500;;;;;;;;;;;;;;;;;;;;;;
;455;Missile Cruise Kh47M2 Kinzhal HE;9000;;2100;;;;;;;;;;;;;;;;;;;;
;919;Missile Cruise Kh47M2 Kinzhal Clus;9000;;2100;;;;;;;;;;;;;;;;;;;;
;539;Missile AGM Kh29L;9000;;;17;9000;45;;;;;;;;;;;;;;;;;
;340;Missile Cruise Kh47M2 Kinzhal Nuke;9000;;2100;;;;;;;;;;;;;;;;;;;;
;47;Missile AT Hellfire UAV;9000;;425;24;9000;30;;;;;210;;;;;;;;;;;;
;403;Missile A2A Stinger UAV;;;750;9;4800;;4800;;;;;;4800;;;;;;;;;;
;146;Round 25 GAU12 AV8B;1500;;;;;;;;;;;;;;;;;;;;;;
;352;Missile AT Kornet UAV;5500;;;24;5500;24;;;;;;;;;;;;;;;;;
;353;Missile AT Vikhr UAV;9000;;610;17;9000;24;;;;;300;;;;;;;;;;;;
;538;Missile AT KhBPLA UAV;;;;;;30;;;;;;;;;;;;;;;;;
;334;Missile Cruise Kh32;9000;;1190;;;;;;;;595;;;;;;;;;;;;
;293;Round 30 GAU8 A10C Mixed;1800;;;;;;;;;;;;;;;;;;;;;;
;301;Missile ARM AGM122 Plane;9000;;780;14;9000;;;;;;;;;;;;;;;;;;
;303;Missile Cruise AGM86;9000;;;32;;;;;;;;;;;;;;;;;;;
;57;Round 105 M102 (AC-130);9000;;;;;;;;;;;;;;;;;;;;;;
;307;Round 30 Bushmaster2  AC130 AP;3000;;;;;;;;;;;;;;;;;;;;;;
;74;Round 30 Bushmaster2  AC130 HE;3000;;;;;;;;;;;;;;;;;;;;;;
;744;Missile AT Griffin UAV AC-130;9000;;;32;9000;30;;;;;150;;;;;;;;;;;;
;55;Round 40 Bofors HEDP (AC-130);4000;;;;;;;;;;;;;;;;;;;;;;
;56;Round 25 GAU12 (AC-130);3000;;;;;;;;;;;;;;;;;;;;;;
;308;Missile AT Griffin HE;9000;;;30;9000;30;;;;;;;;;;;;;;;;;
;332;Round 30 GSh2_30 Su25 Mixed;1800;;;;;;;;;;;;;;;;;;;;;;
;337;Missile Cruise Kh101;9000;;200;47;;;;;;;;;;;;;;;;;;;
;338;Missile Cruise Kh555 cluster;9000;;;32;;;;;;;;;;;;;;;;;;;
;453;Missile Cruise Kh102 Nuke;9000;;;38;;;;;;;;;;;;;;;;;;;
;354;Missile AT AtakaM UAV;8000;;550;17;8000;24;;;;800;;;;;;;;;;;;;
;578;Missile AT KonkursM UAV;4000;;208;22;4000;30;;;;75;104;;;;;;;;;;;;
;339;Missile Cruise Kh55SM;9000;;;32;;;;;;;;;;;;;;;;;;;
;402;Missile AT Griffin UAV;9000;;;;9000;30;;;;;350;;;;;;;;;;;;
;441;Missile AGM Vikhr Plane;9000;;610;17;9000;24;;;;;;;;;;;;;;;;;
;920;Missile A2A R77 Plane UAV;;;;10;;;9000;;;;575;;9000;;;;;;;;;;
;921;Missile A2A R37 Plane UAV;;;2040;7;;;9000;;;;1020;;9000;;;;;;;;;;
;44;Missile AT Javelin;4000;;;29;;24;;760;760;;75;;;;;;;;;;;;
;95;Missile AT Konkurs;4000;;208;22;4000;24;;;;75;104;;;;;;;;;;;;
;102;Missile AT Metis;1000;;;10;1000;24;;460;460;40;71;;;;;;;;;;;;
;523;Missile AT MetisM;1500;;200;10;1500;24;;;;80;100;;;;;;;;;;;;
;345;Missile AT Dragon3;1500;;155;13;1500;24;;;;65;78;;;;;;;;;;;;
;485;Missile AT SpikeSR;1500;;;13;1500;24;;;;;71;;;;;;;;;;;;
;104;InfRocket 93 RPG7 HEAT PG7VL;300;;;;;24;;;;;;;;;;;;;;;;;
;736;InfRocket 70 RPG7 HEAT PG7VM;500;;;;;24;;;;;;;;;;;;;;;;;
;31;InfRocket 105 RPG7 HEAT PG7VR;;;;;;24;;;;;;;;;;;;;;;;;
;476;InfRocket 40 RPG7 HE OG7V;350;;;;;10;;;;;;;;;;7;;;;;;;
;109;InfRocket 73 RPG26 HEAT;250;;;;;24;;440;440;;;;;;;;;;;;;;
;377;InfRocket 73 RShG2 Thermobaric;350;;;;;35;;;;;;;;0.5;;;;;;;;;
;111;InfRocket 105 RPG27 HEAT;;;;;;24;;750;750;;;;;;;;;;;;;;
;115;InfRocket 125 RPG28 HEAT;300;;;;;24;;;;;;;;;;;;;;;;;
;112;InfRocket 105 RPG29 HEAT;500;;;;;24;;750;750;;;;;;;;;;;;;;
;735;InfRocket 64 RPG18 HEAT;;;;;;24;;;;;;;;;;;;;;;;;
;396;InfRocket 93 RPOM Thermobaric;300;;;;;45;;;;;;;;0.5;;;;;;;;;
;522;InfRocket 73 MROZ Incendiary;300;;;;;30;;;;;;;;;;;;;;;;;
;103;InfRocket 62 Bur Thermobaric;650;;;;;25;;;;;;;;;;;;;;;;;
;592;InfRocket 66 M72 HEAT;;;;;;24;;;;;;;;;;;;;;;;;
;86;InfRocket 84 AT4 HEAT;300;;;;;24;;;;;;;;;;;;;;;;;
;475;InfRocket 84 AT4 Tandem;300;;;;;24;;;;;;;;;;;;;;;;;
;33;InfRocket 84 CGM3 HEAT;700;;;;;24;;;;;;;;;;;;;;;;;
;344;InfRocket 84 CGM4 HEAT Tandem;500;;;;;24;;;;;;;;;;;;;;;;;
;42;InfRocket 84 SMAW HEAA;500;;;;;24;;;;;;;;;;;;;;;;;
;41;InfRocket 84 SMAW NE;;;;;;35;;;;;;;;0.5;;;;;;;;;
;128;InfRocket 84 M141 BDM HEDP ;300;;;;;20;;;;15;;;;0.5;;;;;;;;;
;593;InfRocket 90 C90CRBK ;350;;;;;20;;;;;;;;;;;;;;;;;
;595;InfRocket 82 B300 HE;400;;;;;20;;;;;;;;;;;;;;;;;
;462;Missile AA StingerF MANPAD;;;750;9;4800;;4800;;;160;375;;4800;;;;;;;;;;
;474;Missile AA StingerJ MANPAD;;;750;9;4800;;4800;;;160;375;;4800;;;;;;;;;;
;597;Missile AA Piorun;;;660;12;6500;;6500;;;400;330;;6500;;;;;;;;;;
;273;InfGrenade 25x40 XM25;500;;;;;5;;;;;;;;;;;;;;;;;
;21;InfGrenade 40x102 GP30;400;;;;;5;;;;10;;;;;;;;;;;;;
;486;InfGrenade 40x102 GP25 150m;400;;;;;5;;;;10;;;;;;;;;;;;;
;29;InfGrenade 40x46 (M203 M320);350;;;;;5;;;;14;;;;;;;;;;;;;
;470;InfGrenade 40x46 M32 150m;350;;;;;5;;;;14;;;;;;;;;;;;;
;622;InfGrenade 40x46 (M203 M320) 300;350;;;;;5;;;;14;;;;;;;;;;;;;
;117;InfGrenade 45 FG45 ;400;;;;;;;;;;;;;;;14;;;;;;;
;16;InfBullet 5.56x45 T1;500;;;;;;;;;;;;;;;;;;;;;;
;357;InfBullet 5.56x45 T2;500;;;;;;;;;;;;;;;;;;;;;;
;358;InfBullet 5.56x45 T3;500;;;;;;;;;;;;;;;;;;;;;;
;469;InfBullet 5.56x45 T3 CQC;300;;;;;;;;;;;;;;;;;;;;;;
;619;InfBullet 5.56x45 T3 M27;550;;;;;;;;;;;;;;;;;;;;;;
;371;InfBullet 5.56x45 DMR T3;700;;;;;;;;;;;;;;;;;;;;;;
;51;InfBullet 5.56x45 Autorifle T1;800;;;;;;;;;;;;;;;;;;;;;;
;360;InfBullet 5.56x45 Autorifle T2;700;;;;;;;;;;;;;;;;;;;;;;
;471;InfBullet 5.56x45 Autorifle T3 CQC;700;;;;;;;;;;;;;;;;;;;;;;
;368;InfBullet 5.56x45 Autorifle T3;800;;;;;;;;;;;;;;;;;;;;;;
;76;InfBullet 7.62x51 MG T2;800;;;;;;;;;;;;;;;;;;;;;;
;390;InfBullet 7.62x51 MG T3;800;;;;;;;;;;;;;;;;;;;;;;
;153;InfBullet 7.62x51 MG T1;600;;;;;;;;;;;;;;;;;;;;;;
;472;InfBullet 6.8x51 MG T2;610;;;;;;;;;;;;;;;;;;;;;;
;473;InfBullet 8.6x70 MG T3;1700;;;;;;;;;;;;;;;;;;;;;;
;40;InfBullet 7.62x51 DMR T1;800;;;;;;;;;;;;;;;;;;;;;;
;370;InfBullet 7.62x51 DMR T2;800;;;;;;;;;;;;;;;;;;;;;;
;391;InfBullet 7.62x51 DMR T3;800;;;;;;;;;;;;;;;;;;;;;;
;579;InfBullet 7.62x51 DMR T2 250m;800;;;;;;;;;;;;;;;;;;;;;;
;369;InfBullet 7.62x51 Sniper T2;1000;;;;;;;;;;;;;;;;;;;;;;
;388;InfBullet 7.62x67 Sniper T2 ;1200;;;;;;;;;;;;;;;;;;;;;;
;914;InfBullet 4Gauge SLUG KS23 T2 ;150;;;;;;;;;;;;;;;;;;;;;;
;488;InfBullet 12.7x108RU MG;2000;;;;;;;;;;;;;;;;;;;;;;
;724;InfBullet 12.7x108RU 6P62;1000;;;;;;;;;;;;;;;;;;;;;;
;30;InfBullet 5.45x39 T1;500;;;;;;;;;;;;;;;;;;;;;;
;361;InfBullet 5.45x39 T2;500;;;;;;;;;;;;;;;;;;;;;;
;364;InfBullet 5.45x39 T0;500;;;;;;;;;;;;;;;;;;;;;;
;366;InfBullet 5.45x39 T3;500;;;;;;;;;;;;;;;;;;;;;;
;568;InfBullet 5.45x39 AN94  AEK AK107 T3;500;;;;;;;;;;;;;;;;;;;;;;
;93;InfBullet 5.45x39 Autorifle T1;800;;;;;;;;;;;;;;;;;;;;;;
;434;InfBullet 5.45x39 Autorifle T2;800;;;;;;;;;;;;;;;;;;;;;;
;511;InfBullet 5.45x39 Autorifle T3 CQC;800;;;;;;;;;;;;;;;;;;;;;;
;907;InfBullet 5.45x39 DMR T2;800;;;;;;;;;;;;;;;;;;;;;;
;94;InfBullet 7.62x39 T1;300;;;;;;;;;;;;;;;;;;;;;;
;381;InfBullet 7.62x39 T2;400;;;;;;;;;;;;;;;;;;;;;;
;382;InfBullet 7.62x39 T3 CQC;400;;;;;;;;;;;;;;;;;;;;;;
;620;InfBullet 7.62x39 T3 AEK;400;;;;;;;;;;;;;;;;;;;;;;
;120;InfBullet 9x39 T3;400;;;;;;;;;;;;;;;;;;;;;;
;375;InfBullet 9x39 DMR T3 ;400;;;;;;;;;;;;;;;;;;;;;;
;116;InfBullet 12.7x55 T3;300;;;;;;;;;;;;;;;;;;;;;;
;122;InfBullet 12.7x55  Sniper T3;600;;;;;;;;;;;;;;;;;;;;;;
;75;InfBullet 7.62x54 MG T1;1000;;;;;;;;;;;;;;;;;;;;;;
;362;InfBullet 7.62x54 MG T2;1500;;;;;;;;;;;;;;;;;;;;;;
;386;InfBullet 7.62x54 MG T3;1500;;;;;;;;;;;;;;;;;;;;;;
;100;InfBullet 7.62x54 DMR T1;800;;;;;;;;;;;;;;;;;;;;;;
;372;InfBullet 7.62x54 DMR T2;800;;;;;;;;;;;;;;;;;;;;;;
;912;InfBullet 7.62x54 DMR T3 ;800;;;;;;;;;;;;;;;;;;;;;;
;342;InfBullet 9.3x64 DMR T3;600;;;;;;;;;;;;;;;;;;;;;;
;393;InfBullet 7.62x54 Sniper T2;1000;;;;;;;;;;;;;;;;;;;;;;
;101;InfBullet 8.6x70 Lapua Sniper RU T2;1500;;;;;;;;;;;;;;;;;;;;;;
OPTION_JAVELIN_ATTAQUE_TOIT;508;Missile AT JavelinLWCLU;;;;;;;;;;;;;;;;;;;;;;True;
OPTION_LEURRES_DEVIATION;462;Missile AA StingerF MANPAD;;;;;;;;;;;;;;;;;;;;;;;0
OPTION_LEURRES_DEVIATION;474;Missile AA StingerJ MANPAD;;;;;;;;;;;;;;;;;;;;;;;12
# OPTION_PORTEES_REELLES : vraies portées à l'échelle 1 (1 m réel = 1 m en jeu), plafonnées à 9 km (bord de la carte) : missiles air-air, air-sol et sol-air (Buk-M3, SM-6, ESSM, RBS-70, Grom), canons d'hélicoptères, d'avions et de bord, canons de 50-57 mm, obus guidés, roquettes et grenades d'infanterie, fusils et mitrailleuses. Portées minimales réelles des missiles et roquettes. Vitesses et durées de vol des missiles pour qu'ils atteignent cette portée. Identique pour les deux camps. Fichier généré.
OPTION_PORTEES_REELLES;398;Missile AA AIM9 Heli;;;850;13;;;9000;;;1000;;;9000;;;;;;;;;;;
OPTION_PORTEES_REELLES;734;Missile A2A R73 Heli;;;850;13;;;9000;;;300;;;9000;;;;;;;;;;;
OPTION_PORTEES_REELLES;59;Missile A2A AIM9 Plane;;;;;;;;;;1000;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;158;Missile A2A R73 Plane;;;;;;;;;;300;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;165;Missile A2A R60 Plane;;;;;;;;;;200;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;399;Missile AA R60 Heli;;;;;;;;;;200;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;309;Missile A2A R27T Plane ;;;1360;;;;;;;500;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;310;Missile A2A R27ET Plane;;;1360;;;;;;;500;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;311;Missile A2A R27ER Plane;;;1360;;;;;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;538;Missile AT KhBPLA UAV;8000;;300;29;8000;;;;;2000;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;47;Missile AT Hellfire UAV;;;;;;;;;;500;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;13;Missile AT Hellfire Longbow;;;;;;;;;;500;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;164;Missile AT Hellfire;;;;;;;;;;500;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;456;Missile AT Hellfire JAGM;;;;;;;;;;500;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;91;Missile AGM Kh29ML Plane;;;350;24;;;;;;3000;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;539;Missile AGM Kh29L;;;611;;;;;;;3000;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;733;Missile AGM Kh25ML Heli;;;;;;;;;;200;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;270;Missile AT HermesA;9000;;1000;9;;;;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;400;Missile ARM Kh31 Heli;9000;;;15;9000;;;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;35;Missile Cruise TOMAHAWK;9000;;255;32;;;;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;461;Missile Cruise Kh35U Helicopter;9000;;;32;;;;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;902;Missile Cruise AGM-86B ALCM Nuke;9000;;;36;;;;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;338;Missile Cruise Kh555 cluster;;;255;;;;;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;339;Missile Cruise Kh55SM;;;255;;;;;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;306;Bomb 93kg GBU53 SDBII AC130;9000;;;;;;;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;705;Bomb 907kg GBU56 VFX;9000;;;;;;;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;707;Bomb 454kg JSOW Smart Cluster VFX;9000;;;;;;;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;753;Bomb 454kg JSOW Smart Cluster VFX;9000;;;;;;;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;56;Round 25 GAU12 (AC-130);;;;;;;3000;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;65;Shell 130 AK130 AAG;9000;;;;;;9000;;;;;;9000;;;;;;;;;;;
OPTION_PORTEES_REELLES;262;Round 20 M61 AAG CIWS HE;2000;;;;;;;;;;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;561;Round 20 M61 AAG CIWS Ship;2000;;;;;;2000;;;;;;2000;;;;;;;;;;;
OPTION_PORTEES_REELLES;292;Round 23x115 GSh23L Tailgun;;;;;;;2000;;;;;;2000;;;;;;;;;;;
OPTION_PORTEES_REELLES;350;Round 30 GSh30K AAG HE;1800;;;;;;1800;;;;;;1800;;;;;;;;;;;
OPTION_PORTEES_REELLES;454;Round 30 M230LF HEDP AAG;;;;;;;2000;;;;;;2000;;;;;;;;;;;
OPTION_PORTEES_REELLES;534;Round 30 AK630M HE;5000;;;;;;4000;;;;;;4000;;;;;;;;;;;
OPTION_PORTEES_REELLES;226;Missile AA BUK M3;;;1530;10;;;9000;;;;765;;9000;;;;;;;;;;;
OPTION_PORTEES_REELLES;447;Missile AA SM6;;;1190;10;9000;;9000;;;;595;;9000;;;;;;;;;;;
OPTION_PORTEES_REELLES;465;Missile AA AIM9 Ground;;;850;;;;;;;1000;425;;;;;;;;;;9000;;;
OPTION_PORTEES_REELLES;501;Missile AA 70 Hydra Fletcher;6000;;;;6000;;6000;;;1100;;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;559;Missile AA RIM162 ESSM;;;1360;9;;;9000;;;;680;;9000;;;;;;;;;;;
OPTION_PORTEES_REELLES;573;Missile AA RBS70 Bolid Vehicles;;;680;12;8000;;8000;;;;340;;8000;;;;;;;;;;;
OPTION_PORTEES_REELLES;599;Missile AA RBS70 Bolid Infantry;;;680;12;8000;;8000;;;;340;;8000;;;;;;;;;;;
OPTION_PORTEES_REELLES;598;Missile AA Grom;;;650;9;;;5500;;;;325;;5500;;;;;;;;;;;
OPTION_PORTEES_REELLES;69;Missile AA OsaAKM;;;1020;;;;;;;;510;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;452;Missile AA OsaAKM1;;;1020;;;;;;;;510;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;263;Missile AA Patriot PAC3;;;1700;;;;;;;;850;;;;;;;;;;;;;
OPTION_PORTEES_REELLES;497;Missile AA Patriot PAC3MSE;;;1700;;;;;;;;850;;;;;;;;;;;;;
